eps1         u           sigma3       sigma3'      sigma1        sigma1'      p             q
24.6596     628.8997     699.6291      70.7294     788.0558     159.1560     100.2049     88.4266
24.6650     628.9159     699.6129      70.6970     788.0663     159.1504     100.1815     88.4534
24.6702     628.9159     699.6129      70.6970     788.0768     159.1609     100.1850     88.4638
24.6750     628.8997     699.6777      70.7780     788.0698     159.1701     100.2420     88.3921
24.6791     628.8997     699.6129      70.7132     788.0498     159.1500     100.1921     88.4368
24.6849     628.8836     699.6615      70.7780     788.0419     159.1584     100.2381     88.3804
24.6903     628.8674     699.6129      70.7456     787.9870     159.1196     100.2036     88.3741
24.6955     628.8512     699.5967      70.7456     788.0309     159.1797     100.2236     88.4341
24.7011     628.8997     699.6453      70.7456     788.0563     159.1566     100.2159     88.4110
24.7065     628.8997     699.6777      70.7780     788.0493     159.1496     100.2352     88.3716
24.7117     628.8674     699.5967      70.7294     787.9953     159.1280     100.1956     88.3986
24.7173     628.9969     699.6615      70.6646     788.0205     159.0236     100.1176     88.3590
24.7212     628.9321     699.5967      70.6646     787.9511     159.0190     100.1161     88.3543
24.7258     628.9159     699.6129      70.6970     787.9950     159.0790     100.1577     88.3820
24.7310     628.9159     699.6129      70.6970     787.9724     159.0564     100.1501     88.3594
24.7355     628.9969     699.6129      70.6161     788.0166     159.0197     100.0839     88.4036
24.7422     628.9321     699.5967      70.6646     787.9595     159.0274     100.1189     88.3628
24.7478     628.8997     699.5644      70.6646     787.9040     159.0043     100.1112     88.3397
24.7540     628.9159     699.5967      70.6808     788.0283     159.1123     100.1580     88.4315
24.7608     628.9483     699.6291      70.6808     788.0196     159.0713     100.1443     88.3904
24.7664     628.9483     699.6291      70.6808     787.9634     159.0151     100.1256     88.3343
24.7718     628.9159     699.6777      70.7618     788.0718     159.1558     100.2265     88.3940
24.7764     628.9807     699.7101      70.7294     788.1483     159.1676     100.2088     88.4382
24.7822     628.9483     699.6777      70.7294     788.0761     159.1278     100.1955     88.3984
24.7884     628.9321     699.6453      70.7132     788.0529     159.1208     100.1824     88.4076
24.7953     628.9645     699.6777      70.7132     788.0772     159.1127     100.1797     88.3995
24.8013     628.9483     699.6939      70.7456     788.0533     159.1050     100.1987     88.3594
24.8056     628.9483     699.6453      70.6970     787.9996     159.0513     100.1485     88.3543
24.8117     628.9807     699.6129      70.6322     788.0427     159.0620     100.1088     88.4298
24.8177     628.9645     699.6129      70.6484     788.0356     159.0711     100.1227     88.4227
24.8239     628.9969     699.6615      70.6646     788.0439     159.0470     100.1254     88.3824
24.8285     628.9159     699.6615      70.7456     788.0715     159.1556     100.2156     88.4100
24.8341     628.9159     699.6453      70.7294     788.0323     159.1163     100.1917     88.3869
24.8417     628.9321     699.6453      70.7132     787.9902     159.0581     100.1615     88.3449
24.8488     628.9483     699.6129      70.6646     788.0321     159.0837     100.1377     88.4191
24.8544     628.9645     699.6615      70.6970     787.9915     159.0270     100.1404     88.3300
24.8594     628.9807     699.6939      70.7132     788.1171     159.1364     100.1876     88.4232
24.8635     628.9645     699.6615      70.6970     788.0468     159.0823     100.1588     88.3853
24.8687     628.9807     699.6615      70.6808     788.0737     159.0930     100.1516     88.4122
24.8741     628.9483     699.6129      70.6646     787.9858     159.0375     100.1222     88.3728
24.8807     628.9321     699.6777      70.7456     788.0757     159.1436     100.2116     88.3980
24.8855     628.9159     699.5805      70.6646     787.9730     159.0570     100.1288     88.3924
24.8913     629.0455     699.6777      70.6323     787.9973     158.9519     100.0721     88.3196
24.8961     628.9159     699.6939      70.7780     788.0244     159.1085     100.2215     88.3305
24.9017     629.0293     699.6291      70.5999     787.9365     158.9073     100.0357     88.3074
24.9081     628.9807     699.7101      70.7294     788.0429     159.0622     100.1737     88.3328
24.9154     628.9483     699.6777      70.7294     787.9855     159.0372     100.1653     88.3078
24.9204     629.0131     699.6615      70.6485     787.9470     158.9339     100.0769     88.2855
24.9241     629.0616     699.6777      70.6161     788.0082     158.9466     100.0596     88.3305
24.9291     628.9645     699.6453      70.6808     787.9370     158.9725     100.1114     88.2917
24.9340     629.0131     699.6777      70.6646     787.9471     158.9340     100.0878     88.2694
24.9392     628.9645     699.6615      70.6970     787.9413     158.9768     100.1236     88.2797
24.9436     628.9807     699.6777      70.6970     787.9359     158.9552     100.1164     88.2581
24.9482     629.0455     699.6291      70.5837     787.8984     158.8529     100.0068     88.2692
24.9538     628.9969     699.6777      70.6808     787.9733     158.9765     100.1127     88.2956
24.9589     628.9645     699.6615      70.6970     787.9181     158.9536     100.1159     88.2566
24.9650     628.9969     699.6777      70.6808     787.8943     158.8974     100.0863     88.2165
24.9703     628.9321     699.6615      70.7294     787.9376     159.0055     100.1548     88.2761
24.9776     628.9645     699.6777      70.7132     787.9617     158.9972     100.1412     88.2840
24.9834     628.9969     699.6777      70.6808     787.9220     158.9251     100.0956     88.2442
24.9903     628.9807     699.6615      70.6808     787.9142     158.9335     100.0984     88.2527
24.9957     628.9645     699.6453      70.6808     787.8752     158.9107     100.0908     88.2298
25.0017     628.9483     699.6453      70.6970     787.8846     158.9363     100.1101     88.2392
25.0064     628.9969     699.6453      70.6484     787.9448     158.9479     100.0816     88.2995
25.0118     628.9807     699.6291      70.6484     787.8729     158.8922     100.0630     88.2437
25.0172     629.0455     699.6615      70.6161     787.8989     158.8535     100.0285     88.2374
25.0228     629.1102     699.6615      70.5513     787.9746     158.8644      99.9890     88.3131
25.0291     628.9969     699.7101      70.7132     788.0324     159.0355     100.1540     88.3223
25.0349     629.0616     699.6777      70.6161     788.0096     158.9480     100.0600     88.3319
25.0398     629.0131     699.6453      70.6323     787.9055     158.8924     100.0523     88.2602
25.0450     629.0778     699.6939      70.6161     787.9315     158.8537     100.0286     88.2376
25.0502     628.9645     699.6615      70.6970     787.9424     158.9779     100.1240     88.2809
25.0550     629.1588     699.6453      70.4866     787.9206     158.7618      99.9116     88.2753
25.0606     629.0778     699.6777      70.5999     788.0286     158.9508     100.0502     88.3509
25.0658     629.0455     699.7263      70.6809     788.0382     158.9928     100.1182     88.3119
25.0724     629.1264     699.6291      70.5027     787.9168     158.7904      99.9319     88.2876
25.0786     629.0778     699.6777      70.5999     787.9745     158.8966     100.0321     88.2967
25.0836     629.0293     699.7425      70.7132     788.0169     158.9877     100.1381     88.2744
25.0882     629.0616     699.6939      70.6323     787.9630     158.9013     100.0553     88.2691
25.0936     629.1102     699.6615      70.5513     787.9736     158.8634      99.9887     88.3120
25.0985     629.0293     699.6939      70.6647     787.9507     158.9215     100.0836     88.2568
25.1031     629.0616     699.7101      70.6485     787.9287     158.8670     100.0547     88.2186
25.1081     629.0616     699.7101      70.6485     787.9557     158.8941     100.0637     88.2456
25.1137     629.1264     699.6777      70.5513     787.9496     158.8232      99.9753     88.2719
25.1187     629.1264     699.7101      70.5837     787.9268     158.8004      99.9893     88.2167
25.1236     629.0131     699.7263      70.7132     787.9042     158.8912     100.1059     88.1779
25.1290     629.0616     699.6777      70.6161     787.8986     158.8370     100.0230     88.2209
25.1344     629.0940     699.6615      70.5675     787.8432     158.7492      99.9614     88.1817
25.1392     629.0455     699.7101      70.6647     787.9026     158.8571     100.0622     88.1925
25.1442     629.0131     699.7263      70.7132     787.9458     158.9327     100.1197     88.2195
25.1494     629.0778     699.7101      70.6323     787.9399     158.8621     100.0422     88.2298
25.1539     629.0455     699.7425      70.6971     787.9505     158.9051     100.0997     88.2080
25.1589     629.0940     699.7101      70.6161     787.9122     158.8182     100.0168     88.2021
25.1631     629.1102     699.7263      70.6161     787.8743     158.7640      99.9987     88.1479
25.1683     629.1102     699.6453      70.5351     787.8693     158.7591      99.9431     88.2240
25.1720     629.0778     699.7425      70.6647     787.9292     158.8514     100.0602     88.1867
25.1768     629.0616     699.6939      70.6323     787.9079     158.8462     100.0369     88.2140
25.1811     629.1102     699.6939      70.5837     787.9027     158.7925      99.9867     88.2088
25.1855     629.0778     699.7101      70.6323     787.8974     158.8196     100.0280     88.1873
25.1909     629.0131     699.7101      70.6970     787.9732     158.9601     100.1181     88.2630
25.1952     629.0778     699.6939      70.6161     787.9025     158.8247     100.0190     88.2086
25.1985     629.0940     699.7101      70.6161     787.8491     158.7551      99.9958     88.1390
25.2025     629.1426     699.6777      70.5351     787.7792     158.6367      99.9023     88.1015
25.2068     629.1750     699.6939      70.5189     787.8232     158.6482      99.8954     88.1292
25.2126     629.1264     699.6939      70.5675     787.8163     158.6899      99.9416     88.1224
25.2187     629.0778     699.6939      70.6161     787.7928     158.7150      99.9824     88.0989
